Product_ID,Product_Name,Category,Store_ID,Store_Name,Region,Current_Price,Competitor_Price,Unit_Cost,Price_Adjustment_Percent,Candidate_Price,Predicted_Demand,Expected_Revenue,Expected_Profit,Price_Change_Percent,Competitor_Gap_Percent,Guardrail_Status,Is_Feasible
PROD_10,Classic Denim Jacket,Apparel,STORE_04,Kolkata City Center,East,1799.1,1859.18,1090.26,14,2050.97,54.92,112629.74,52757.73,14.0,10.32,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_10,Classic Denim Jacket,Apparel,STORE_04,Kolkata City Center,East,1799.1,1859.18,1090.26,15,2068.96,54.92,113617.67,53745.66,15.0,11.28,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,-15,534.74,272.52,145729.05,53125.67,-15.0,-19.31,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,-14,541.03,260.38,140871.68,52395.63,-14.0,-18.37,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,-13,547.32,257.51,140939.63,53438.2,-13.0,-17.42,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,-12,553.61,255.81,141618.2,54694.43,-12.0,-16.47,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,-11,559.9,255.87,143263.86,56317.87,-11.0,-15.52,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,-10,566.19,256.93,145471.42,58166.47,-10.0,-14.57,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,-9,572.48,256.21,146677.3,59615.84,-9.0,-13.62,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,-8,578.77,256.83,148647.01,61375.29,-8.0,-12.67,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,-7,585.06,253.86,148526.07,62262.85,-7.0,-11.72,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,-6,591.35,252.42,149270.75,63497.18,-6.0,-10.77,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,-5,597.64,251.61,150373.06,64875.49,-5.0,-9.82,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,-4,603.94,249.36,150600.11,65866.66,-4.0,-8.87,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,-3,610.23,251.07,153212.28,67897.68,-3.0,-7.92,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,-2,616.52,250.9,154687.35,69430.16,-2.0,-6.98,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,-1,622.81,251.07,156370.56,71056.07,-1.0,-6.03,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,0,629.1,248.84,156547.57,71990.48,0.0,-5.08,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,1,635.39,248.51,157901.66,73457.49,1.0,-4.13,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,2,641.68,247.68,158930.85,74769.43,2.0,-3.18,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,3,647.97,246.96,160020.86,76104.8,3.0,-2.23,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,4,654.26,246.96,161574.22,77658.16,4.0,-1.28,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,5,660.56,246.96,163130.05,79213.99,5.0,-0.33,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,6,666.85,247.33,164929.26,80887.93,6.0,0.62,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,7,673.14,247.06,166308.7,82356.33,7.0,1.57,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,8,679.43,245.33,166682.42,83320.36,8.0,2.52,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,9,685.72,245.75,168515.32,85009.65,9.0,3.47,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,10,692.01,244.18,168973.97,86002.11,10.0,4.41,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,11,698.3,245.01,171087.98,87834.8,11.0,5.36,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,12,704.59,243.03,171238.64,88656.02,12.0,6.31,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,13,710.88,246.76,175416.32,91567.48,13.0,7.26,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,14,717.17,245.77,176255.48,92744.44,14.0,8.21,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_01,Delhi Flagship Metro,North,629.1,662.75,339.8,15,723.46,246.08,178032.08,94412.66,15.0,9.16,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,-15,594.15,174.73,103812.87,44441.31,-15.0,-14.96,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,-14,601.14,174.57,104943.03,45623.0,-14.0,-13.96,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,-13,608.13,173.78,105678.89,46629.53,-13.0,-12.96,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,-12,615.12,173.87,106949.48,47869.25,-12.0,-11.96,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,-11,622.11,168.8,105013.76,47654.65,-11.0,-10.96,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,-10,629.1,168.8,106193.69,48834.58,-10.0,-9.96,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,-9,636.09,169.83,108029.87,50320.19,-9.0,-8.96,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,-8,643.08,170.2,109453.19,51618.72,-8.0,-7.96,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,-7,650.07,169.46,110158.66,52577.3,-7.0,-6.96,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,-6,657.06,168.75,110877.35,53536.89,-6.0,-5.96,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,-5,664.05,167.46,111203.11,54299.54,-5.0,-4.96,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,-4,671.04,165.75,111225.46,54903.31,-4.0,-3.96,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,-3,678.03,163.67,110976.28,55359.65,-3.0,-2.96,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,-2,685.02,162.95,111625.72,56254.46,-2.0,-1.96,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,-1,692.01,160.8,111277.2,56636.38,-1.0,-0.96,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,0,699.0,160.8,112401.21,57760.39,0.0,0.04,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,1,705.99,160.8,113525.22,58884.4,1.0,1.04,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,2,712.98,160.8,114649.23,60008.41,2.0,2.04,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,3,719.97,159.29,114687.43,60559.08,3.0,3.04,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,4,726.96,158.1,114930.61,61209.06,4.0,4.04,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,5,733.95,157.89,115886.2,62233.87,5.0,5.05,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,6,740.94,155.88,115497.37,62529.51,6.0,6.05,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,7,747.93,155.33,116172.37,63392.87,7.0,7.05,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,8,754.92,156.24,117946.48,64857.13,8.0,8.05,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,9,761.91,156.24,119038.58,65949.23,9.0,9.05,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,10,768.9,157.3,120948.93,67497.96,10.0,10.05,VIOLATED: Exceeds max competitor premium (+5.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,11,775.89,157.3,122048.47,68597.5,11.0,11.05,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,12,782.88,157.3,123148.01,69697.04,12.0,12.05,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,13,789.87,157.3,124247.54,70796.57,13.0,13.05,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,14,796.86,157.3,125347.08,71896.11,14.0,14.05,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_02,Bengaluru Tech Park Store,South,699.0,698.7,339.8,15,803.85,157.3,126446.61,72995.64,15.0,15.05,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,-15,564.44,281.7,159002.24,63280.89,-15.0,-24.03,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,-14,571.08,288.42,164711.04,66705.84,-14.0,-23.14,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,-13,577.72,286.55,165547.47,68176.72,-13.0,-22.24,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,-12,584.36,285.76,166986.81,69885.51,-12.0,-21.35,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,-11,591.0,279.96,165454.39,70325.12,-11.0,-20.46,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,-10,597.64,280.3,167518.89,72272.73,-10.0,-19.56,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,-9,604.29,276.29,166957.06,73074.97,-9.0,-18.67,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,-8,610.93,274.71,167830.46,74482.96,-8.0,-17.77,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,-7,617.57,269.5,166432.74,74857.95,-7.0,-16.88,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,-6,624.21,264.29,164971.17,75166.13,-6.0,-15.99,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,-5,630.85,262.77,165770.12,76479.98,-5.0,-15.09,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,-4,637.49,260.68,166178.59,77600.75,-4.0,-14.2,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,-3,644.13,262.3,168955.04,79825.64,-3.0,-13.3,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,-2,650.77,262.86,171063.72,81742.68,-2.0,-12.41,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,-1,657.41,259.71,170734.5,82485.79,-1.0,-11.52,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,0,664.05,255.66,169772.19,82898.32,0.0,-10.62,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,1,670.69,255.66,171469.78,84595.91,1.0,-9.73,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,2,677.33,253.84,171936.72,85680.25,2.0,-8.84,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,3,683.97,254.26,173907.09,87509.11,3.0,-7.94,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,4,690.61,253.02,174737.38,88761.56,4.0,-7.05,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,5,697.25,253.02,176417.42,90441.6,5.0,-6.15,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,6,703.89,252.82,177955.55,92048.24,6.0,-5.26,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,7,710.53,251.19,178475.74,93122.47,7.0,-4.37,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,8,717.17,251.51,180377.53,94913.43,8.0,-3.47,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,9,723.81,248.02,179516.17,95240.47,9.0,-2.58,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,10,730.46,246.95,180389.81,96474.94,10.0,-1.69,VIOLATED: Exceeds max price increase limit (+10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,11,737.1,246.95,182029.59,98114.72,11.0,-0.79,VIOLATED: Exceeds max price increase limit (+10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,12,743.74,246.95,183669.36,99754.49,12.0,0.1,VIOLATED: Exceeds max price increase limit (+10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,13,750.38,246.95,185309.13,101394.26,13.0,1.0,VIOLATED: Exceeds max price increase limit (+10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,14,757.02,246.95,186948.91,103034.04,14.0,1.89,VIOLATED: Exceeds max price increase limit (+10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_03,Mumbai High Street Mall,West,664.05,742.98,339.8,15,763.66,246.63,188344.15,104538.08,15.0,2.78,VIOLATED: Exceeds max price increase limit (+10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,-15,564.44,193.65,109305.8,43502.33,-15.0,-20.08,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,-14,571.08,192.91,110165.06,44615.42,-14.0,-19.14,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,-13,577.72,186.24,107592.57,44309.4,-13.0,-18.2,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,-12,584.36,178.63,104383.73,43685.54,-12.0,-17.26,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,-11,591.0,174.24,102977.1,43769.63,-11.0,-16.32,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,-10,597.64,174.24,104134.06,44926.59,-10.0,-15.38,VIOLATED: Exceeds max price decrease limit (-10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,-9,604.29,178.6,107929.07,47239.17,-9.0,-14.44,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,-8,610.93,178.03,108764.15,48269.4,-8.0,-13.5,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,-7,617.57,178.66,110332.99,49625.46,-7.0,-12.56,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,-6,624.21,171.23,106883.31,48699.45,-6.0,-11.62,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,-5,630.85,171.23,108020.28,49836.42,-5.0,-10.68,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,-4,637.49,171.23,109157.24,50973.38,-4.0,-9.74,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,-3,644.13,171.44,110426.93,52173.05,-3.0,-8.8,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,-2,650.77,171.8,111804.25,53425.58,-2.0,-7.86,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,-1,657.41,171.29,112608.45,54403.75,-1.0,-6.92,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,0,664.05,171.29,113745.82,55541.12,0.0,-5.98,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,1,670.69,172.14,115453.08,56959.65,1.0,-5.04,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,2,677.33,170.82,115698.29,57655.27,2.0,-4.1,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,3,683.97,170.22,116428.64,58586.26,3.0,-3.16,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,4,690.61,168.87,116624.03,59241.65,4.0,-2.22,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,5,697.25,169.67,118302.26,60648.47,5.0,-1.28,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,6,703.89,169.67,119428.86,61775.07,6.0,-0.34,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,7,710.53,168.41,119657.77,62433.29,7.0,0.6,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,8,717.17,168.41,120775.99,63551.51,8.0,1.54,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,9,723.81,164.96,119397.59,63345.17,9.0,2.48,PASSED,True
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,10,730.46,164.73,120328.03,64353.08,10.0,3.42,VIOLATED: Exceeds max price increase limit (+10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,11,737.1,164.66,121374.02,65421.11,11.0,4.36,VIOLATED: Exceeds max price increase limit (+10.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,12,743.74,165.05,122752.12,66669.12,12.0,5.3,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,13,750.38,163.42,122626.19,67096.48,13.0,6.24,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
PROD_11,Organic Cotton Crew-Neck T-Shirt,Apparel,STORE_04,Kolkata City Center,East,664.05,706.29,339.8,14,757.02,163.42,123711.29,68181.58,14.0,7.18,VIOLATED: Exceeds max price increase limit (+10.0%); Exceeds max competitor premium (+5.0%),False
