Date,Product_ID,Product_Name,Store_ID,Category,Our_Price,Actual_Demand,Forecast_XGBoost,Forecast_Error
2025-09-21,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,23,26.4,3.3999996185302734
2025-09-22,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,21,22.0,1.0
2025-09-23,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3199.2,45,45.2,0.20000076293945312
2025-09-24,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,21,23.1,2.1000003814697266
2025-09-25,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,21,21.4,0.39999961853027344
2025-09-26,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3919.02,28,23.7,-4.299999237060547
2025-09-27,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,26,27.5,1.5
2025-09-28,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,25,26.3,1.2999992370605469
2025-09-29,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,24,21.4,-2.6000003814697266
2025-09-30,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,21,23.9,2.8999996185302734
2025-10-01,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,26,26.8,0.7999992370605469
2025-10-02,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3839.04,29,28.9,-0.10000038146972656
2025-10-03,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3919.02,33,32.3,-0.7000007629394531
2025-10-04,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3599.1,59,51.1,-7.900001525878906
2025-10-05,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3919.02,32,34.4,2.4000015258789062
2025-10-06,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3919.02,30,28.0,-2.0
2025-10-07,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3919.02,29,29.8,0.7999992370605469
2025-10-08,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,29,26.8,-2.200000762939453
2025-10-09,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3919.02,35,29.1,-5.899999618530273
2025-10-10,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,36,31.5,-4.5
2025-10-11,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,40,36.4,-3.5999984741210938
2025-10-12,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,43,35.6,-7.400001525878906
2025-10-13,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,34,29.8,-4.200000762939453
2025-10-14,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,28,29.4,1.3999996185302734
2025-10-15,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3839.04,26,31.6,5.600000381469727
2025-10-16,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,27,30.3,3.299999237060547
2025-10-17,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,32,33.3,1.2999992370605469
2025-10-18,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,35,38.1,3.0999984741210938
2025-10-19,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,40,37.5,-2.5
2025-10-20,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3799.05,42,42.9,0.9000015258789062
2025-10-21,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3199.2,55,56.1,1.0999984741210938
2025-10-22,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,26,31.5,5.5
2025-10-23,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3839.04,38,32.4,-5.599998474121094
2025-10-24,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,33,36.6,3.5999984741210938
2025-10-25,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,37,41.1,4.099998474121094
2025-10-26,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,34,40.9,6.900001525878906
2025-10-27,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3839.04,30,35.5,5.5
2025-10-28,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,32,32.2,0.20000076293945312
2025-10-29,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,29,30.8,1.7999992370605469
2025-10-30,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,25,31.6,6.600000381469727
2025-10-31,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,40,34.6,-5.400001525878906
2025-11-01,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3799.05,52,50.8,-1.2000007629394531
2025-11-02,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3919.02,39,40.6,1.5999984741210938
2025-11-03,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3919.02,27,31.3,4.299999237060547
2025-11-04,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,28,28.3,0.2999992370605469
2025-11-05,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3919.02,31,29.0,-2.0
2025-11-06,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3839.04,28,29.7,1.7000007629394531
2025-11-07,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,22,32.7,10.700000762939453
2025-11-08,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3919.02,48,35.9,-12.099998474121094
2025-11-09,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,42,38.6,-3.4000015258789062
2025-11-10,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3399.15,60,45.1,-14.900001525878906
2025-11-11,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,28,30.1,2.1000003814697266
2025-11-12,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3399.15,43,46.5,3.5
2025-11-13,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,24,29.6,5.600000381469727
2025-11-14,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,35,31.4,-3.6000003814697266
2025-11-15,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,32,38.4,6.400001525878906
2025-11-16,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3199.2,75,68.5,-6.5
2025-11-17,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3839.04,30,32.5,2.5
2025-11-18,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3199.2,53,53.8,0.7999992370605469
2025-11-19,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,26,31.1,5.100000381469727
2025-11-20,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3599.1,44,44.0,0.0
2025-11-21,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,25,35.7,10.700000762939453
2025-11-22,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,39,36.1,-2.9000015258789062
2025-11-23,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3599.1,47,61.6,14.599998474121094
2025-11-24,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3599.1,47,51.6,4.599998474121094
2025-11-25,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3919.02,28,34.1,6.099998474121094
2025-11-26,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,26,31.0,5.0
2025-11-27,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,34,28.4,-5.600000381469727
2025-11-28,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3839.04,32,37.7,5.700000762939453
2025-11-29,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3399.15,45,63.4,18.400001525878906
2025-11-30,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,38,42.7,4.700000762939453
2025-12-01,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,27,30.3,3.299999237060547
2025-12-02,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,24,28.5,4.5
2025-12-03,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,22,26.1,4.100000381469727
2025-12-04,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3839.04,26,29.3,3.299999237060547
2025-12-05,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,30,29.3,-0.7000007629394531
2025-12-06,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3919.02,37,37.5,0.5
2025-12-07,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,42,37.4,-4.599998474121094
2025-12-08,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,26,28.3,2.299999237060547
2025-12-09,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,32,25.3,-6.700000762939453
2025-12-10,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3599.1,40,41.2,1.2000007629394531
2025-12-11,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3919.02,33,29.9,-3.1000003814697266
2025-12-12,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,28,31.8,3.799999237060547
2025-12-13,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,40,36.7,-3.299999237060547
2025-12-14,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3599.1,55,58.7,3.700000762939453
2025-12-15,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,27,28.5,1.5
2025-12-16,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,30,28.0,-2.0
2025-12-17,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,28,28.3,0.2999992370605469
2025-12-18,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3919.02,29,28.2,-0.7999992370605469
2025-12-19,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,26,30.2,4.200000762939453
2025-12-20,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,34,34.8,0.7999992370605469
2025-12-21,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3599.1,45,53.4,8.400001525878906
2025-12-22,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3839.04,33,29.3,-3.700000762939453
2025-12-23,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,28,27.2,-0.7999992370605469
2025-12-24,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3799.05,42,37.2,-4.799999237060547
2025-12-25,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,32,29.4,-2.6000003814697266
2025-12-26,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3799.05,42,41.0,-1.0
2025-12-27,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3799.05,52,52.0,0.0
2025-12-28,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3999.0,34,40.7,6.700000762939453
2025-12-29,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3599.1,41,44.6,3.5999984741210938
2025-12-30,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3599.1,42,44.1,2.0999984741210938
2025-12-31,PROD_13,Digital Touchscreen Air Fryer 4.5L,STORE_04,Home & Kitchen,3799.05,42,45.5,3.5
2025-09-17,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,46,44.6,-1.4000015258789062
2025-09-18,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,39,45.3,6.299999237060547
2025-09-19,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,52,47.4,-4.599998474121094
2025-09-20,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2155.02,64,61.2,-2.799999237060547
2025-09-21,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,52,57.9,5.900001525878906
2025-09-22,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2111.04,53,46.7,-6.299999237060547
2025-09-23,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,48,43.8,-4.200000762939453
2025-09-24,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,1869.15,60,73.7,13.699996948242188
2025-09-25,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,1649.25,89,85.7,-3.3000030517578125
2025-09-26,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2089.05,67,76.5,9.5
2025-09-27,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,47,62.7,15.700000762939453
2025-09-28,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,52,59.8,7.799999237060547
2025-09-29,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,47,46.3,-0.7000007629394531
2025-09-30,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,49,46.5,-2.5
2025-10-01,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2155.02,55,55.0,0.0
2025-10-02,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2111.04,61,57.0,-4.0
2025-10-03,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2111.04,78,64.9,-13.099998474121094
2025-10-04,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2155.02,73,71.8,-1.1999969482421875
2025-10-05,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,102,68.7,-33.30000305175781
2025-10-06,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,57,54.7,-2.299999237060547
2025-10-07,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,1759.2,106,95.5,-10.5
2025-10-08,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,69,61.5,-7.5
2025-10-09,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,56,63.4,7.400001525878906
2025-10-10,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,1979.1,101,97.0,-4.0
2025-10-11,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,77,76.9,-0.09999847412109375
2025-10-12,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2155.02,86,79.3,-6.6999969482421875
2025-10-13,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,1649.25,118,128.0,10.0
2025-10-14,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,1979.1,75,95.0,20.0
2025-10-15,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2089.05,86,88.5,2.5
2025-10-16,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,51,64.6,13.599998474121094
2025-10-17,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,75,72.7,-2.3000030517578125
2025-10-18,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,80,84.9,4.900001525878906
2025-10-19,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,86,83.8,-2.1999969482421875
2025-10-20,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2111.04,64,68.7,4.6999969482421875
2025-10-21,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,60,67.3,7.3000030517578125
2025-10-22,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2089.05,72,90.2,18.199996948242188
2025-10-23,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,1979.1,79,95.3,16.300003051757812
2025-10-24,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,1649.25,155,138.3,-16.699996948242188
2025-10-25,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,77,88.3,11.300003051757812
2025-10-26,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,74,87.0,13.0
2025-10-27,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,52,63.6,11.599998474121094
2025-10-28,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,68,64.2,-3.8000030517578125
2025-10-29,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,60,64.7,4.6999969482421875
2025-10-30,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,62,61.7,-0.2999992370605469
2025-10-31,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,70,70.6,0.5999984741210938
2025-11-01,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2155.02,84,80.5,-3.5
2025-11-02,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,68,81.7,13.699996948242188
2025-11-03,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,49,59.4,10.400001525878906
2025-11-04,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,59,60.4,1.4000015258789062
2025-11-05,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2111.04,51,62.3,11.299999237060547
2025-11-06,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,66,57.8,-8.200000762939453
2025-11-07,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2111.04,71,72.0,1.0
2025-11-08,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,76,74.2,-1.8000030517578125
2025-11-09,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2089.05,102,99.3,-2.6999969482421875
2025-11-10,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,57,57.7,0.7000007629394531
2025-11-11,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2089.05,79,82.0,3.0
2025-11-12,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2155.02,69,62.3,-6.700000762939453
2025-11-13,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,1759.2,113,114.4,1.4000015258789062
2025-11-14,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,68,70.8,2.8000030517578125
2025-11-15,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,69,77.5,8.5
2025-11-16,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,82,76.0,-6.0
2025-11-17,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,69,60.0,-9.0
2025-11-18,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2155.02,64,63.6,-0.40000152587890625
2025-11-19,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,60,61.0,1.0
2025-11-20,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,1869.15,88,97.9,9.900001525878906
2025-11-21,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2155.02,54,75.7,21.699996948242188
2025-11-22,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,75,74.6,-0.40000152587890625
2025-11-23,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,73,78.0,5.0
2025-11-24,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,57,60.2,3.200000762939453
2025-11-25,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,62,59.1,-2.9000015258789062
2025-11-26,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,65,59.2,-5.799999237060547
2025-11-27,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,67,59.5,-7.5
2025-11-28,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,71,66.4,-4.599998474121094
2025-11-29,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,70,76.0,6.0
2025-11-30,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2155.02,72,76.3,4.3000030517578125
2025-12-01,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,60,58.1,-1.9000015258789062
2025-12-02,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,52,59.1,7.099998474121094
2025-12-03,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,58,56.7,-1.2999992370605469
2025-12-04,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,58,56.9,-1.0999984741210938
2025-12-05,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,103,63.5,-39.5
2025-12-06,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,1759.2,180,132.3,-47.69999694824219
2025-12-07,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2155.02,100,81.0,-19.0
2025-12-08,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,61,58.4,-2.5999984741210938
2025-12-09,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,65,60.4,-4.599998474121094
2025-12-10,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,63,60.8,-2.200000762939453
2025-12-11,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,80,61.8,-18.200000762939453
2025-12-12,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,70,72.4,2.4000015258789062
2025-12-13,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,89,78.2,-10.800003051757812
2025-12-14,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,90,84.6,-5.400001525878906
2025-12-15,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,51,65.2,14.199996948242188
2025-12-16,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2155.02,73,64.1,-8.900001525878906
2025-12-17,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,69,65.5,-3.5
2025-12-18,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2111.04,68,69.2,1.1999969482421875
2025-12-19,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,66,73.1,7.099998474121094
2025-12-20,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,80,81.1,1.0999984741210938
2025-12-21,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2111.04,111,82.0,-29.0
2025-12-22,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,1979.1,78,92.5,14.5
2025-12-23,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,59,64.5,5.5
2025-12-24,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,59,63.3,4.299999237060547
2025-12-25,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2089.05,77,87.3,10.300003051757812
2025-12-26,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2199.0,66,72.6,6.599998474121094
2025-12-27,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2089.05,116,109.9,-6.099998474121094
2025-12-28,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,1979.1,133,129.7,-3.3000030517578125
2025-12-29,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2155.02,63,65.5,2.5
2025-12-30,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2089.05,93,88.4,-4.599998474121094
2025-12-31,PROD_14,High-Speed Smoothie Blender 900W,STORE_01,Home & Kitchen,2155.02,65,66.4,1.4000015258789062
2025-09-17,PROD_14,High-Speed Smoothie Blender 900W,STORE_02,Home & Kitchen,2199.0,41,44.3,3.299999237060547
2025-09-18,PROD_14,High-Speed Smoothie Blender 900W,STORE_02,Home & Kitchen,2199.0,51,44.4,-6.599998474121094
2025-09-19,PROD_14,High-Speed Smoothie Blender 900W,STORE_02,Home & Kitchen,2199.0,63,53.5,-9.5
2025-09-20,PROD_14,High-Speed Smoothie Blender 900W,STORE_02,Home & Kitchen,2199.0,64,58.5,-5.5
